" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
112,迈阿密热火,2017-11-24,胜,客,森林狼97-109热火,47.5%,38,80,48.7%,19,39,87.5%,14,16,42,9,33,29,4,4,13,24,109
113,迈阿密热火,2017-11-26,胜,客,公牛93-100热火,45.3%,34,75,40.6%,13,32,82.6%,19,23,45,1,44,19,9,5,12,14,100
114,迈阿密热火,2017-11-28,负,客,骑士108-97热火,44.0%,37,84,32.3%,10,31,65.0%,13,20,42,8,34,24,7,5,15,19,97
115,迈阿密热火,2017-11-29,负,客,尼克斯115-86热火,38.1%,32,84,26.3%,10,38,60.0%,12,20,31,9,22,21,13,4,15,20,86
116,迈阿密热火,2017-12-01,胜,主,黄蜂100-105热火,48.8%,39,80,40.0%,14,35,61.9%,13,21,39,9,30,25,8,4,21,24,105
117,迈阿密热火,2017-12-03,负,主,勇士123-95热火,40.7%,33,81,37.8%,14,37,88.2%,15,17,28,5,23,17,5,4,11,15,95
118,迈阿密热火,2017-12-06,负,客,马刺117-105热火,54.2%,39,72,52.9%,18,34,75.0%,9,12,29,6,23,28,7,4,18,17,105
119,迈阿密热火,2017-12-09,胜,客,篮网89-101热火,46.7%,42,90,29.6%,8,27,64.3%,9,14,44,8,36,15,6,8,5,17,101
120,迈阿密热火,2017-12-11,胜,客,灰熊82-107热火,56.1%,37,66,51.9%,14,27,79.2%,19,24,35,2,33,24,8,8,13,22,107
121,迈阿密热火,2017-12-13,负,主,开拓者102-95热火,47.2%,34,72,43.3%,13,30,60.9%,14,23,36,10,26,19,6,1,15,21,95
122,迈阿密热火,2017-12-15,胜,客,黄蜂98-104热火,50.0%,39,78,35.5%,11,31,88.2%,15,17,41,5,36,25,10,8,16,22,104
123,迈阿密热火,2017-12-16,胜,主,快船85-90热火,37.8%,31,82,34.3%,12,35,76.2%,16,21,37,9,28,22,10,8,8,15,90
124,迈阿密热火,2017-12-18,负,客,老鹰110-104热火,45.6%,36,79,28.0%,7,25,83.3%,25,30,42,8,34,19,9,6,19,28,104
125,迈阿密热火,2017-12-20,胜,客,凯尔特89-90热火,44.0%,33,75,35.7%,10,28,56.0%,14,25,46,6,40,23,6,3,12,16,90
126,迈阿密热火,2017-12-22,胜,主,独行侠101-113热火,63.9%,46,72,64.0%,16,25,83.3%,5,6,35,2,33,25,3,3,11,15,113
127,迈阿密热火,2017-12-23,负,主,鹈鹕109-94热火,42.4%,36,85,31.3%,10,32,80.0%,12,15,38,13,25,18,4,3,13,19,94
128,迈阿密热火,2017-12-26,胜,主,魔术89-107热火,45.1%,41,91,33.3%,11,33,82.4%,14,17,53,16,37,22,11,5,15,20,107
129,迈阿密热火,2017-12-29,负,主,篮网111-87热火,33.7%,30,89,11.5%,3,26,77.4%,24,31,43,12,31,12,9,3,11,18,87
130,迈阿密热火,2017-12-30,胜,客,魔术111-117热火,51.1%,45,88,50.0%,12,24,83.3%,15,18,40,11,29,24,6,2,8,17,117
131,迈阿密热火,2018-01-03,胜,主,活塞104-111热火,51.2%,43,84,50.0%,17,34,72.7%,8,11,41,7,34,29,6,3,12,16,111
132,迈阿密热火,2018-01-05,胜,主,尼克斯103-107热火,40.4%,38,94,28.6%,12,42,95.0%,19,20,44,15,29,24,10,5,14,19,107
133,迈阿密热火,2018-01-07,胜,主,爵士102-103热火,48.2%,40,83,31.0%,9,29,70.0%,14,20,37,8,29,21,6,6,8,16,103
134,迈阿密热火,2018-01-09,胜,客,猛龙89-90热火,40.2%,39,97,18.2%,4,22,80.0%,8,10,64,20,44,18,2,14,13,19,90
135,迈阿密热火,2018-01-10,胜,客,步行者106-114热火,53.1%,43,81,43.3%,13,30,71.4%,15,21,37,6,31,25,6,6,15,25,114
136,迈阿密热火,2018-01-14,胜,主,雄鹿79-97热火,46.1%,35,76,37.9%,11,29,80.0%,16,20,49,3,46,23,8,8,13,18,97
137,迈阿密热火,2018-01-15,负,客,公牛119-111热火,47.6%,40,84,33.3%,12,36,79.2%,19,24,40,4,36,35,5,4,14,19,111
138,迈阿密热火,2018-01-17,胜,客,雄鹿101-106热火,46.3%,38,82,41.7%,10,24,74.1%,20,27,45,10,35,28,4,7,14,28,106
139,迈阿密热火,2018-01-19,负,客,篮网101-95热火,41.7%,35,84,31.8%,7,22,72.0%,18,25,43,12,31,22,7,7,11,22,95
140,迈阿密热火,2018-01-20,胜,客,黄蜂105-106热火,49.4%,43,87,46.4%,13,28,58.3%,7,12,47,8,39,28,5,6,14,17,106
141,迈阿密热火,2018-01-22,负,客,火箭99-90热火,47.6%,39,82,23.3%,7,30,55.6%,5,9,42,9,33,18,7,4,16,18,90
142,迈阿密热火,2018-01-25,负,主,国王89-88热火,37.8%,31,82,35.3%,12,34,77.8%,14,18,46,7,39,19,8,4,13,19,88
143,迈阿密热火,2018-01-27,胜,主,黄蜂91-95热火,44.7%,38,85,30.8%,8,26,61.1%,11,18,51,11,40,25,4,5,12,24,95
144,迈阿密热火,2018-01-29,胜,客,独行侠88-95热火,45.3%,34,75,38.7%,12,31,78.9%,15,19,41,11,30,23,9,11,16,19,95
145,迈阿密热火,2018-01-31,负,客,骑士91-89热火,43.4%,36,83,10.7%,3,28,56.0%,14,25,52,6,46,17,8,5,19,25,89
146,迈阿密热火,2018-02-02,负,客," 76人103-97热火",39.1%,34,87,32.4%,12,37,65.4%,17,26,49,16,33,20,3,5,11,16,97
147,迈阿密热火,2018-02-03,负,客,活塞111-107热火,48.4%,44,91,38.9%,14,36,71.4%,5,7,33,7,26,30,13,4,11,14,107
148,迈阿密热火,2018-02-05,负,主,魔术111-109热火,43.0%,40,93,13.0%,3,23,74.3%,26,35,53,17,36,21,5,4,12,19,109
149,迈阿密热火,2018-02-07,负,主,火箭109-101热火,44.3%,39,88,40.6%,13,32,83.3%,10,12,41,15,26,23,3,3,13,17,101
150,迈阿密热火,2018-02-09,胜,主,雄鹿85-91热火,36.4%,32,88,38.5%,10,26,94.4%,17,18,51,13,38,16,7,7,16,21,91
