" ",球队,时间,果,场,比赛,投篮,命中,出手,三分,命中,出手,罚球,命中,出手,篮板,前场,后场,助攻,抢断,盖帽,失误,犯规,得分
1094,波士顿凯尔特人,2018-03-14,负,主,奇才125-124凯尔特,48.5%,48,99,46.2%,12,26,69.6%,16,23,44,10,34,30,9,6,17,22,124
1095,波士顿凯尔特人,2018-03-16,胜,客,魔术83-92凯尔特,37.8%,31,82,34.6%,9,26,75.0%,21,28,55,16,39,16,7,6,18,17,92
1096,波士顿凯尔特人,2018-03-18,负,客,鹈鹕108-89凯尔特,40.2%,35,87,34.6%,9,26,50.0%,10,20,44,9,35,17,8,3,12,21,89
1097,波士顿凯尔特人,2018-03-20,胜,主,雷霆99-100凯尔特,41.4%,36,87,36.1%,13,36,93.8%,15,16,52,11,41,22,6,5,17,24,100
1098,波士顿凯尔特人,2018-03-23,胜,客,开拓者100-105凯尔特,45.5%,35,77,61.1%,11,18,92.3%,24,26,45,9,36,22,5,4,13,18,105
1099,波士顿凯尔特人,2018-03-25,胜,客,国王93-104凯尔特,55.6%,40,72,54.5%,12,22,70.6%,12,17,35,3,32,23,9,2,15,11,104
1100,波士顿凯尔特人,2018-03-26,胜,客,太阳94-102凯尔特,42.5%,37,87,48.3%,14,29,100.0%,14,14,44,10,34,24,10,3,13,19,102
1101,波士顿凯尔特人,2018-03-28,胜,客,爵士94-97凯尔特,44.3%,35,79,57.1%,12,21,75.0%,15,20,42,11,31,20,11,2,16,18,97
1102,波士顿凯尔特人,2018-03-31,胜,主,猛龙99-110凯尔特,45.5%,40,88,41.2%,7,17,85.2%,23,27,41,8,33,19,6,3,5,23,110
1103,波士顿凯尔特人,2018-04-03,负,客,雄鹿106-102凯尔特,46.9%,38,81,30.4%,7,23,79.2%,19,24,37,10,27,19,10,6,17,17,102
1104,波士顿凯尔特人,2018-04-04,负,客,猛龙96-78凯尔特,33.3%,25,75,13.6%,3,22,89.3%,25,28,43,8,35,10,7,3,16,16,78
1105,波士顿凯尔特人,2018-04-06,胜,主,公牛104-111凯尔特,55.6%,45,81,41.2%,14,34,41.2%,7,17,46,6,40,35,9,7,18,15,111
1106,波士顿凯尔特人,2018-04-08,负,主,老鹰112-106凯尔特,51.2%,42,82,39.1%,9,23,65.0%,13,20,41,10,31,33,9,6,12,18,106
